Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,date,People_Tested,Mortality_Rate
Indiana,US,2020-06-25T05:27:08Z,39.8494,-86.2583,43140,2505,32152,8410,18,640.7991183887511,NA,6883,NA,84000018,USA,6415.165638550974,15.95503013444599,2020-06-24,431883,5.975892443208159
Iowa,US,2020-06-25T05:27:08Z,42.0115,-93.2105,26601,690,16858,9053,19,838.9354277401135,NA,NA,NA,84000019,USA,8556.355326506227,NA,2020-06-24,269959,2.6030450715931845
Kansas,US,2020-06-25T05:27:08Z,38.5266,-96.7265,12930,261,747,11923,20,443.82445558563205,NA,1082,NA,84000020,USA,5550.551708466715,8.368136117556071,2020-06-24,161705,2.010827532869296
Kentucky,US,2020-06-25T05:27:08Z,37.6681,-84.6701,14363,538,3706,10119,21,321.4872708902375,NA,2574,NA,84000021,USA,7514.023519626437,17.92104713499965,2020-06-24,335702,3.745735570563253
Louisiana,US,2020-06-25T05:27:08Z,31.1695,-91.8678,52477,3152,39792,9533,22,1128.8304020354526,NA,NA,NA,84000022,USA,13949.96207618578,NA,2020-06-24,648505,6.00644091697315
Maine,US,2020-06-25T05:27:08Z,44.6939,-69.3819,3017,103,2490,424,23,224.44376333495015,NA,339,NA,84000023,USA,6337.5419948639055,11.236327477626782,2020-06-24,85190,3.413987404706662
Maryland,US,2020-06-25T05:27:08Z,39.0639,-76.8021,65337,3108,4810,57419,24,1080.7221023937755,NA,10648,NA,84000024,USA,8112.520014291196,16.29704455362199,2020-06-24,490457,4.75687588961844
Massachusetts,US,2020-06-25T05:27:08Z,42.2302,-71.5301,107611,7937,NA,99674,25,1561.2760705363494,NA,11219,NA,84000025,USA,11535.31598027596,10.425514120303687,2020-06-24,795072,7.375640036799212
Michigan,US,2020-06-25T05:27:08Z,43.3266,-84.5361,68555,6114,49290,13151,26,686.4522041318905,NA,NA,NA,84000026,USA,9460.48391400818,NA,2020-06-24,944805,8.918386696812778
Minnesota,US,2020-06-25T05:27:08Z,45.6945,-93.9002,33763,1432,29707,2624,27,598.6738141779464,NA,3897,NA,84000027,USA,9391.446108540415,11.5422207742203,2020-06-24,529643,4.241329265764298
Mississippi,US,2020-06-25T05:27:08Z,32.7416,-89.6787,23424,1011,17242,5171,28,787.0573684314865,NA,2946,NA,84000028,USA,8791.932124366085,12.576844262295081,2020-06-24,261661,4.316086065573771
Missouri,US,2020-06-25T05:27:08Z,38.4561,-92.2884,19557,995,NA,18138,29,311.58002994088076,NA,NA,NA,84000029,USA,5328.35578682145,NA,2020-06-24,327024,5.150865449981698
Montana,US,2020-06-25T05:27:08Z,46.9219,-110.4544,766,21,571,174,30,71.6706369330207,NA,93,NA,84000030,USA,7023.535289835681,12.140992167101828,2020-06-24,75066,2.741514360313316
Nebraska,US,2020-06-25T05:27:08Z,41.1254,-98.2681,18221,257,12099,5865,31,941.9419274527401,NA,1257,NA,84000031,USA,8338.520105375908,6.898633444926184,2020-06-24,161301,1.410460457713627
Nevada,US,2020-06-25T05:27:08Z,38.3135,-117.0554,13528,489,666,12373,32,439.1985341002209,NA,NA,NA,84000032,USA,8193.968097719726,NA,2020-06-24,252387,3.614725014784151
New Hampshire,US,2020-06-25T05:27:08Z,43.4525,-71.5639,5598,347,4316,935,33,411.7051343998835,NA,558,NA,84000033,USA,8093.852296554194,9.967845659163988,2020-06-24,110053,6.198642372275812
New Jersey,US,2020-06-25T05:27:08Z,40.2989,-74.521,170683,13076,29627,127189,34,1912.7264784923539,NA,19598,NA,84000034,USA,14632.033316107852,11.535563769924423,2020-06-24,1299645,7.696654345113366
New Mexico,US,2020-06-25T05:27:08Z,34.8405,-106.2485,10990,480,4874,5636,35,524.1247617235359,NA,1776,NA,84000035,USA,14406.658816718005,16.16014558689718,2020-06-24,302083,4.367606915377616
New York,US,2020-06-25T05:27:08Z,42.1657,-74.9481,389666,31257,69710,288699,36,2003.0574350886195,NA,89995,NA,84000036,USA,18258.621133683442,23.09542018035959,2020-06-24,3551952,8.021485066698146
North Carolina,US,2020-06-25T05:27:08Z,35.6301,-79.8064,56527,1325,36921,18281,37,538.9640281294467,NA,NA,NA,84000037,USA,7544.609673225348,NA,2020-06-24,791285,2.344012595750703
North Dakota,US,2020-06-25T05:27:08Z,47.5289,-99.78399999999999,3362,78,3044,240,38,441.1714532413373,NA,219,NA,84000038,USA,12950.258640373093,6.513979773944081,2020-06-24,98689,2.3200475907198097
Northern Mariana Islands,US,2020-06-25T05:27:08Z,15.0979,145.6739,30,2,19,9,69,54.40301755404033,NA,NA,NA,580,MNP,14900.986508051647,NA,2020-06-24,8217,6.666666666666667
Ohio,US,2020-06-25T05:27:08Z,40.3888,-82.7649,46759,2509,NA,44004,39,400.0222429442814,NA,7447,NA,84000039,USA,5823.262697726942,15.926345730233752,2020-06-24,680687,5.891913856156034
Oklahoma,US,2020-06-25T05:27:08Z,35.5653,-96.9289,11510,372,8144,2994,40,290.87905875479,NA,1319,NA,84000040,USA,7538.038565357188,11.459600347523892,2020-06-24,298278,3.2319721980886187
Oregon,US,2020-06-25T05:27:08Z,44.571999999999996,-122.0709,7444,195,2604,4645,41,176.49274954792108,NA,1006,NA,84000041,USA,5074.000583725348,13.514239656098871,2020-06-24,214008,2.619559376679205
Pennsylvania,US,2020-06-25T05:27:08Z,40.5908,-77.2098,87685,6518,64502,16665,42,684.9326303904808,NA,NA,NA,84000042,USA,5400.785768523938,NA,2020-06-24,828333,7.433426469749672
Puerto Rico,US,2020-06-25T05:27:08Z,18.2208,-66.5901,6820,149,NA,6671,72,232.4940819688226,NA,NA,NA,630,PRI,232.4940819688226,NA,2020-06-24,6820,2.1847507331378297
Rhode Island,US,2020-06-25T05:27:08Z,41.6809,-71.5118,16606,958,1573,14121,44,1567.5487392871742,NA,1967,NA,84000044,USA,21238.557960883965,11.845116223051908,2020-06-24,224993,5.491990846681922
South Carolina,US,2020-06-25T05:27:08Z,33.8569,-80.945,27897,683,12317,14897,45,541.8246187300363,NA,2377,NA,84000045,USA,6180.339401256314,8.520629458364699,2020-06-24,318208,2.448291931032011
South Dakota,US,2020-06-25T05:27:08Z,44.2998,-99.4388,6419,84,5554,781,46,725.5903121993898,NA,629,NA,84000046,USA,8486.546793736343,9.79903411746378,2020-06-24,75077,1.3086150490730644
Tennessee,US,2020-06-25T05:27:08Z,35.7478,-86.6923,37235,556,24693,11986,47,545.2343138423475,NA,2386,NA,84000047,USA,10518.168082992175,6.407949509869746,2020-06-24,718304,1.4932187458036794
Texas,US,2020-06-25T05:27:08Z,31.0545,-97.5635,129210,2383,72898,52964,48,441.8972474055884,NA,NA,NA,84000048,USA,5622.377881879153,NA,2020-06-24,1630258,1.771610526644398
Utah,US,2020-06-25T05:27:08Z,40.15,-111.8624,18784,163,10334,8287,49,585.9091104749344,NA,1256,NA,84000049,USA,9505.36469910086,6.686541737649063,2020-06-24,304738,0.8677597955706985
Vermont,US,2020-06-25T05:27:08Z,44.0459,-72.7107,1184,56,930,198,50,189.74693464147606,NA,NA,NA,84000050,USA,9593.117827397598,NA,2020-06-24,59860,4.72972972972973
Virgin Islands,US,2020-06-25T05:27:08Z,18.3358,-64.8963,76,6,64,6,78,70.85057985606146,NA,NA,NA,850,VIR,2490.024984151844,NA,2020-06-24,2671,7.894736842105263
Virginia,US,2020-06-25T05:27:08Z,37.7693,-78.17,59514,1661,7765,50088,51,697.251098615093,NA,8651,NA,84000051,USA,6754.961239029519,14.536075545249858,2020-06-24,576571,2.79093994690325
Washington,US,2020-06-25T05:27:08Z,47.4009,-121.4905,30372,1266,NA,28576,53,392.2445134816733,NA,4067,NA,84000053,USA,6396.13714861128,13.616123740332787,2020-06-24,487059,4.3289028758913926
West Virginia,US,2020-06-25T05:27:08Z,38.4912,-80.9545,2631,92,1855,684,54,146.80715365424822,NA,NA,NA,84000054,USA,8763.12043599102,NA,2020-06-24,157048,3.4967692892436335
